timestamp,bucket,_measurement,_field,value
2025-01-09T04:00:47,1_3_10,battery,value,99.99
2025-01-09T04:02:17,1_2_7,battery,value,99.94
2025-01-09T04:02:17,1_3_10,battery,value,99.95
2025-01-09T04:03:34,1_2_7,battery,value,99.9
2025-01-09T04:03:34,1_3_10,battery,value,99.91
2025-01-09T04:04:39,1_2_7,battery,value,99.87
2025-01-09T04:04:39,1_3_10,battery,value,99.89
2025-01-09T04:06:02,1_2_7,battery,value,99.84
2025-01-09T04:06:02,1_3_10,battery,value,99.88
2025-01-09T04:07:25,1_2_7,battery,value,99.8
2025-01-09T04:07:25,1_3_10,battery,value,99.83
2025-01-09T04:08:29,1_2_7,battery,value,99.75
2025-01-09T04:08:29,1_3_10,battery,value,99.79
2025-01-09T04:09:56,1_2_7,battery,value,99.72
2025-01-09T04:09:56,1_3_10,battery,value,99.74
2025-01-09T04:11:09,1_2_7,battery,value,99.68
2025-01-09T04:11:09,1_3_10,battery,value,99.69
2025-01-09T04:12:36,1_2_7,battery,value,99.66
2025-01-09T04:12:36,1_3_10,battery,value,99.65
2025-01-09T04:13:40,1_2_7,battery,value,99.64
2025-01-09T04:13:40,1_3_10,battery,value,99.63
2025-01-09T04:14:43,1_2_7,battery,value,99.59
2025-01-09T04:14:43,1_3_10,battery,value,99.59
2025-01-09T04:15:59,1_2_7,battery,value,99.58
2025-01-09T04:15:59,1_3_10,battery,value,99.57
2025-01-09T04:17:00,1_2_7,battery,value,99.56
2025-01-09T04:17:00,1_3_10,battery,value,99.55
2025-01-09T04:18:20,1_2_7,battery,value,99.52
2025-01-09T04:18:20,1_3_10,battery,value,99.5
2025-01-09T04:19:34,1_2_7,battery,value,99.51
2025-01-09T04:19:34,1_3_10,battery,value,99.48
2025-01-09T04:20:44,1_2_7,battery,value,99.48
2025-01-09T04:20:44,1_3_10,battery,value,99.44
2025-01-09T04:22:03,1_2_7,battery,value,99.45
2025-01-09T04:22:03,1_3_10,battery,value,99.42
2025-01-09T04:23:11,1_2_7,battery,value,99.41
2025-01-09T04:23:11,1_3_10,battery,value,99.41
2025-01-09T04:24:31,1_2_7,battery,value,99.39
2025-01-09T04:24:31,1_3_10,battery,value,99.39
2025-01-09T04:25:38,1_2_7,battery,value,99.38
2025-01-09T04:25:38,1_3_10,battery,value,99.35
2025-01-09T04:26:45,1_2_7,battery,value,99.34
2025-01-09T04:26:45,1_3_10,battery,value,99.32
2025-01-09T04:27:51,1_2_7,battery,value,99.31
2025-01-09T04:27:51,1_3_10,battery,value,99.28
2025-01-09T04:29:07,1_2_7,battery,value,99.28
2025-01-09T04:29:07,1_3_10,battery,value,99.23
2025-01-09T04:30:25,1_2_7,battery,value,99.25
2025-01-09T04:30:25,1_3_10,battery,value,99.21
2025-01-09T04:31:55,1_2_7,battery,value,99.22
2025-01-09T04:31:55,1_3_10,battery,value,99.17
2025-01-09T04:33:18,1_2_7,battery,value,99.2
2025-01-09T04:33:18,1_3_10,battery,value,99.15
2025-01-09T04:34:38,1_2_7,battery,value,99.18
2025-01-09T04:34:38,1_3_10,battery,value,99.13
2025-01-09T04:35:54,1_2_7,battery,value,99.15
2025-01-09T04:35:54,1_3_10,battery,value,99.08
2025-01-09T04:37:03,1_2_7,battery,value,99.11
2025-01-09T04:37:03,1_3_10,battery,value,99.05
2025-01-09T04:38:11,1_2_7,battery,value,99.08
2025-01-09T04:38:11,1_3_10,battery,value,99.03
2025-01-09T04:39:34,1_2_7,battery,value,99.04
2025-01-09T04:39:34,1_3_10,battery,value,99.0
2025-01-09T04:40:59,1_2_7,battery,value,99.01
2025-01-09T04:40:59,1_3_10,battery,value,98.98
2025-01-09T04:42:29,1_2_7,battery,value,98.98
2025-01-09T04:42:29,1_3_10,battery,value,98.94
2025-01-09T04:43:56,1_2_7,battery,value,98.96
2025-01-09T04:43:56,1_3_10,battery,value,98.92
2025-01-09T04:45:07,1_2_7,battery,value,98.94
2025-01-09T04:45:07,1_3_10,battery,value,98.88
2025-01-09T04:46:28,1_2_7,battery,value,98.92
2025-01-09T04:46:28,1_3_10,battery,value,98.86
2025-01-09T04:47:41,1_2_7,battery,value,98.87
2025-01-09T04:47:41,1_3_10,battery,value,98.82
2025-01-09T04:48:41,1_2_7,battery,value,98.84
2025-01-09T04:48:41,1_3_10,battery,value,98.78
2025-01-09T04:49:50,1_2_7,battery,value,98.81
2025-01-09T04:49:50,1_3_10,battery,value,98.75
2025-01-09T04:51:06,1_2_7,battery,value,98.76
2025-01-09T04:51:06,1_3_10,battery,value,98.73
2025-01-09T04:52:21,1_2_7,battery,value,98.72
2025-01-09T04:52:21,1_3_10,battery,value,98.68
2025-01-09T04:53:48,1_2_7,battery,value,98.69
2025-01-09T04:53:48,1_3_10,battery,value,98.66
2025-01-09T04:55:08,1_2_7,battery,value,98.67
2025-01-09T04:55:08,1_3_10,battery,value,98.65
2025-01-09T04:56:33,1_2_7,battery,value,98.66
2025-01-09T04:56:33,1_3_10,battery,value,98.62
2025-01-09T04:57:48,1_2_7,battery,value,98.62
2025-01-09T04:57:48,1_3_10,battery,value,98.57
2025-01-09T04:58:52,1_2_7,battery,value,98.57
2025-01-09T04:58:52,1_3_10,battery,value,98.53
2025-01-09T05:00:03,1_2_7,battery,value,98.56
2025-01-09T05:00:03,1_3_10,battery,value,98.52
2025-01-09T05:01:22,1_2_7,battery,value,98.51
2025-01-09T05:01:22,1_3_10,battery,value,98.47
2025-01-09T05:02:32,1_2_7,battery,value,98.47
2025-01-09T05:02:32,1_3_10,battery,value,98.45
2025-01-09T05:03:33,1_2_7,battery,value,98.45
2025-01-09T05:03:33,1_3_10,battery,value,98.4
2025-01-09T05:04:47,1_2_7,battery,value,98.42
2025-01-09T05:04:47,1_3_10,battery,value,98.37
2025-01-09T05:05:50,1_2_7,battery,value,98.38
2025-01-09T05:05:50,1_3_10,battery,value,98.35
2025-01-09T05:07:03,1_2_7,battery,value,98.33
2025-01-09T05:07:03,1_3_10,battery,value,98.33
2025-01-09T05:08:23,1_2_7,battery,value,98.29
2025-01-09T05:08:23,1_3_10,battery,value,98.29
2025-01-09T05:09:45,1_2_7,battery,value,98.25
2025-01-09T05:09:45,1_3_10,battery,value,98.26
2025-01-09T05:11:09,1_2_7,battery,value,98.23
2025-01-09T05:11:09,1_3_10,battery,value,98.25
2025-01-09T05:12:30,1_2_7,battery,value,98.2
2025-01-09T05:12:30,1_3_10,battery,value,98.21
2025-01-09T05:13:53,1_2_7,battery,value,98.16
2025-01-09T05:13:53,1_3_10,battery,value,98.18
2025-01-09T05:15:07,1_2_7,battery,value,98.12
2025-01-09T05:15:07,1_3_10,battery,value,98.15
2025-01-09T05:16:37,1_2_7,battery,value,98.1
2025-01-09T05:16:37,1_3_10,battery,value,98.11
2025-01-09T05:17:48,1_2_7,battery,value,98.06
2025-01-09T05:17:48,1_3_10,battery,value,98.09
2025-01-09T05:19:15,1_2_7,battery,value,98.04
2025-01-09T05:19:15,1_3_10,battery,value,98.05
2025-01-09T05:20:35,1_2_7,battery,value,98.01
2025-01-09T05:20:35,1_3_10,battery,value,98.0
2025-01-09T05:22:05,1_2_7,battery,value,97.96
2025-01-09T05:22:05,1_3_10,battery,value,97.97
2025-01-09T05:23:18,1_2_7,battery,value,97.93
2025-01-09T05:23:18,1_3_10,battery,value,97.96
2025-01-09T05:24:37,1_2_7,battery,value,97.9
2025-01-09T05:24:37,1_3_10,battery,value,97.94
2025-01-09T05:25:52,1_2_7,battery,value,97.89
2025-01-09T05:25:52,1_3_10,battery,value,97.9
2025-01-09T05:26:52,1_2_7,battery,value,97.84
2025-01-09T05:26:52,1_3_10,battery,value,97.86
2025-01-09T05:28:12,1_2_7,battery,value,97.8
2025-01-09T05:28:12,1_3_10,battery,value,97.83
2025-01-09T05:29:24,1_2_7,battery,value,97.76
2025-01-09T05:29:24,1_3_10,battery,value,97.78
2025-01-09T05:30:38,1_2_7,battery,value,97.74
2025-01-09T05:30:38,1_3_10,battery,value,97.74
2025-01-09T05:31:58,1_2_7,battery,value,97.71
2025-01-09T05:31:58,1_3_10,battery,value,97.71
2025-01-09T05:33:09,1_2_7,battery,value,97.67
2025-01-09T05:33:09,1_3_10,battery,value,97.68
2025-01-09T05:34:13,1_2_7,battery,value,97.64
2025-01-09T05:34:13,1_3_10,battery,value,97.64
2025-01-09T05:35:24,1_2_7,battery,value,97.6
2025-01-09T05:35:24,1_3_10,battery,value,97.59
2025-01-09T05:36:51,1_2_7,battery,value,97.58
2025-01-09T05:36:51,1_3_10,battery,value,97.56
2025-01-09T05:38:20,1_2_7,battery,value,97.54
2025-01-09T05:38:20,1_3_10,battery,value,97.53
2025-01-09T05:39:40,1_2_7,battery,value,97.51
2025-01-09T05:39:40,1_3_10,battery,value,97.5
2025-01-09T05:40:43,1_2_7,battery,value,97.49
2025-01-09T05:40:43,1_3_10,battery,value,97.46
2025-01-09T05:41:53,1_2_7,battery,value,97.48
2025-01-09T05:41:53,1_3_10,battery,value,97.44
2025-01-09T05:43:01,1_2_7,battery,value,97.44
2025-01-09T05:43:01,1_3_10,battery,value,97.39
2025-01-09T05:44:17,1_2_7,battery,value,97.39
2025-01-09T05:44:17,1_3_10,battery,value,97.37
2025-01-09T05:45:37,1_2_7,battery,value,97.38
2025-01-09T05:45:37,1_3_10,battery,value,97.34
2025-01-09T05:46:57,1_2_7,battery,value,97.36
2025-01-09T05:46:57,1_3_10,battery,value,97.3
2025-01-09T05:48:25,1_2_7,battery,value,97.35
2025-01-09T05:48:25,1_3_10,battery,value,97.25
2025-01-09T05:49:27,1_2_7,battery,value,97.32
2025-01-09T05:49:27,1_3_10,battery,value,97.23
2025-01-09T05:50:29,1_2_7,battery,value,97.29
2025-01-09T05:50:29,1_3_10,battery,value,97.2
2025-01-09T05:51:40,1_2_7,battery,value,97.27
2025-01-09T05:51:40,1_3_10,battery,value,97.17
2025-01-09T05:52:53,1_2_7,battery,value,97.24
2025-01-09T05:52:53,1_3_10,battery,value,97.14
2025-01-09T05:54:20,1_2_7,battery,value,97.21
2025-01-09T05:54:20,1_3_10,battery,value,97.1
2025-01-09T05:55:29,1_2_7,battery,value,97.16
2025-01-09T05:55:29,1_3_10,battery,value,97.06
2025-01-09T05:56:56,1_2_7,battery,value,97.15
2025-01-09T05:56:56,1_3_10,battery,value,97.03
2025-01-09T05:58:18,1_2_7,battery,value,97.12
2025-01-09T05:58:18,1_3_10,battery,value,97.01
2025-01-09T05:59:35,1_2_7,battery,value,97.09
2025-01-09T05:59:35,1_3_10,battery,value,97.0
2025-01-09T06:00:43,1_2_7,battery,value,97.07
2025-01-09T06:00:43,1_3_10,battery,value,96.97
2025-01-09T06:02:12,1_2_7,battery,value,97.03
2025-01-09T06:02:12,1_3_10,battery,value,96.92
2025-01-09T06:03:31,1_2_7,battery,value,96.98
2025-01-09T06:03:31,1_3_10,battery,value,96.9
2025-01-09T06:04:49,1_2_7,battery,value,96.94
2025-01-09T06:04:49,1_3_10,battery,value,96.87
2025-01-09T06:06:18,1_2_7,battery,value,96.92
2025-01-09T06:06:18,1_3_10,battery,value,96.82
2025-01-09T06:07:26,1_2_7,battery,value,96.89
2025-01-09T06:07:26,1_3_10,battery,value,96.78
2025-01-09T06:08:38,1_2_7,battery,value,96.85
2025-01-09T06:08:38,1_3_10,battery,value,96.75
2025-01-09T06:10:00,1_2_7,battery,value,96.83
2025-01-09T06:10:00,1_3_10,battery,value,96.73
2025-01-09T06:11:07,1_2_7,battery,value,96.81
2025-01-09T06:11:07,1_3_10,battery,value,96.71
2025-01-09T06:12:14,1_2_7,battery,value,96.8
2025-01-09T06:12:14,1_3_10,battery,value,96.67
2025-01-09T06:13:30,1_2_7,battery,value,96.76
2025-01-09T06:13:30,1_3_10,battery,value,96.66
2025-01-09T06:14:48,1_2_7,battery,value,96.73
2025-01-09T06:14:48,1_3_10,battery,value,96.64
2025-01-09T06:15:52,1_2_7,battery,value,96.72
2025-01-09T06:15:52,1_3_10,battery,value,96.59
2025-01-09T06:17:21,1_2_7,battery,value,96.67
2025-01-09T06:17:21,1_3_10,battery,value,96.56
2025-01-09T06:18:30,1_2_7,battery,value,96.65
2025-01-09T06:18:30,1_3_10,battery,value,96.55
2025-01-09T06:19:34,1_2_7,battery,value,96.61
2025-01-09T06:19:34,1_3_10,battery,value,96.52
2025-01-09T06:20:50,1_2_7,battery,value,96.59
2025-01-09T06:20:50,1_3_10,battery,value,96.48
2025-01-09T06:22:04,1_2_7,battery,value,96.57
2025-01-09T06:22:04,1_3_10,battery,value,96.47
2025-01-09T06:23:22,1_2_7,battery,value,96.55
2025-01-09T06:23:22,1_3_10,battery,value,96.42
2025-01-09T06:24:45,1_2_7,battery,value,96.54
2025-01-09T06:24:45,1_3_10,battery,value,96.41
2025-01-09T06:25:54,1_2_7,battery,value,96.51
2025-01-09T06:25:54,1_3_10,battery,value,96.39
2025-01-09T06:27:04,1_2_7,battery,value,96.47
2025-01-09T06:27:04,1_3_10,battery,value,96.35
2025-01-09T06:28:30,1_2_7,battery,value,96.44
2025-01-09T06:28:30,1_3_10,battery,value,96.32
2025-01-09T06:29:41,1_2_7,battery,value,96.4
2025-01-09T06:29:41,1_3_10,battery,value,96.3
2025-01-09T06:31:09,1_2_7,battery,value,96.38
2025-01-09T06:31:09,1_3_10,battery,value,96.25
2025-01-09T06:32:19,1_2_7,battery,value,96.37
2025-01-09T06:32:19,1_3_10,battery,value,96.24
2025-01-09T06:33:37,1_2_7,battery,value,96.33
2025-01-09T06:33:37,1_3_10,battery,value,96.22
2025-01-09T06:34:48,1_2_7,battery,value,96.3
2025-01-09T06:34:48,1_3_10,battery,value,96.2
2025-01-09T06:35:49,1_2_7,battery,value,96.25
2025-01-09T06:35:49,1_3_10,battery,value,96.17
2025-01-09T06:36:51,1_2_7,battery,value,96.23
2025-01-09T06:36:51,1_3_10,battery,value,96.12
2025-01-09T06:37:51,1_2_7,battery,value,96.21
2025-01-09T06:37:51,1_3_10,battery,value,96.08
2025-01-09T06:39:19,1_2_7,battery,value,96.18
2025-01-09T06:39:19,1_3_10,battery,value,96.04
2025-01-09T06:40:35,1_2_7,battery,value,96.16
2025-01-09T06:40:35,1_3_10,battery,value,96.0
2025-01-09T06:41:53,1_2_7,battery,value,96.15
2025-01-09T06:41:53,1_3_10,battery,value,95.98
2025-01-09T06:43:10,1_2_7,battery,value,96.12
2025-01-09T06:43:10,1_3_10,battery,value,95.95
2025-01-09T06:44:35,1_2_7,battery,value,96.09
2025-01-09T06:44:35,1_3_10,battery,value,95.91
2025-01-09T06:45:47,1_2_7,battery,value,96.08
2025-01-09T06:45:47,1_3_10,battery,value,95.87
2025-01-09T06:46:51,1_2_7,battery,value,96.07
2025-01-09T06:46:51,1_3_10,battery,value,95.86
2025-01-09T06:48:08,1_2_7,battery,value,96.04
2025-01-09T06:48:08,1_3_10,battery,value,95.85
2025-01-09T06:49:12,1_2_7,battery,value,96.01
2025-01-09T06:49:12,1_3_10,battery,value,95.81
2025-01-09T06:50:14,1_2_7,battery,value,95.99
2025-01-09T06:50:14,1_3_10,battery,value,95.78
2025-01-09T06:51:24,1_2_7,battery,value,95.98
2025-01-09T06:51:24,1_3_10,battery,value,95.76
2025-01-09T06:52:54,1_2_7,battery,value,95.94
2025-01-09T06:52:54,1_3_10,battery,value,95.75
2025-01-09T06:53:55,1_2_7,battery,value,95.93
2025-01-09T06:53:55,1_3_10,battery,value,95.7
2025-01-09T06:55:24,1_2_7,battery,value,95.88
2025-01-09T06:55:24,1_3_10,battery,value,95.69
2025-01-09T06:56:31,1_2_7,battery,value,95.85
2025-01-09T06:56:31,1_3_10,battery,value,95.66
2025-01-09T06:58:01,1_2_7,battery,value,95.8
2025-01-09T06:58:01,1_3_10,battery,value,95.64
2025-01-09T06:59:17,1_2_7,battery,value,95.77
2025-01-09T06:59:17,1_3_10,battery,value,95.62
2025-01-09T07:00:41,1_2_7,battery,value,95.72
2025-01-09T07:00:41,1_3_10,battery,value,95.59
2025-01-09T07:01:42,1_2_7,battery,value,95.67
2025-01-09T07:01:42,1_3_10,battery,value,95.54
2025-01-09T07:02:46,1_2_7,battery,value,95.65
2025-01-09T07:02:46,1_3_10,battery,value,95.51
2025-01-09T07:03:55,1_2_7,battery,value,95.64
2025-01-09T07:03:55,1_3_10,battery,value,95.49
2025-01-09T07:05:05,1_2_7,battery,value,95.61
2025-01-09T07:05:05,1_3_10,battery,value,95.47
2025-01-09T07:06:07,1_2_7,battery,value,95.58
2025-01-09T07:06:07,1_3_10,battery,value,95.45
2025-01-09T07:07:26,1_2_7,battery,value,95.56
2025-01-09T07:07:26,1_3_10,battery,value,95.41
2025-01-09T07:08:54,1_2_7,battery,value,95.54
2025-01-09T07:08:54,1_3_10,battery,value,95.36
2025-01-09T07:10:19,1_2_7,battery,value,95.53
2025-01-09T07:10:19,1_3_10,battery,value,95.35
2025-01-09T07:11:25,1_2_7,battery,value,95.52
2025-01-09T07:11:25,1_3_10,battery,value,95.32
2025-01-09T07:12:28,1_2_7,battery,value,95.47
2025-01-09T07:12:28,1_3_10,battery,value,95.28
2025-01-09T07:13:40,1_2_7,battery,value,95.45
2025-01-09T07:13:40,1_3_10,battery,value,95.25
2025-01-09T07:15:06,1_2_7,battery,value,95.42
2025-01-09T07:15:06,1_3_10,battery,value,95.22
2025-01-09T07:16:14,1_2_7,battery,value,95.4
2025-01-09T07:16:14,1_3_10,battery,value,95.21
2025-01-09T07:17:43,1_2_7,battery,value,95.38
2025-01-09T07:17:43,1_3_10,battery,value,95.18
2025-01-09T07:19:01,1_2_7,battery,value,95.36
2025-01-09T07:19:01,1_3_10,battery,value,95.15
2025-01-09T07:20:23,1_2_7,battery,value,95.31
2025-01-09T07:20:23,1_3_10,battery,value,95.1
2025-01-09T07:21:27,1_2_7,battery,value,95.26
2025-01-09T07:21:27,1_3_10,battery,value,95.08
2025-01-09T07:22:55,1_2_7,battery,value,95.25
2025-01-09T07:22:55,1_3_10,battery,value,95.04
2025-01-09T07:24:07,1_2_7,battery,value,95.24
2025-01-09T07:24:07,1_3_10,battery,value,95.01
2025-01-09T07:25:27,1_2_7,battery,value,95.19
2025-01-09T07:25:27,1_3_10,battery,value,94.98
2025-01-09T07:26:54,1_2_7,battery,value,95.17
2025-01-09T07:26:54,1_3_10,battery,value,94.93
2025-01-09T07:28:15,1_2_7,battery,value,95.13
2025-01-09T07:28:15,1_3_10,battery,value,94.89
2025-01-09T07:29:45,1_2_7,battery,value,95.1
2025-01-09T07:29:45,1_3_10,battery,value,94.85
2025-01-09T07:30:48,1_2_7,battery,value,95.09
2025-01-09T07:30:48,1_3_10,battery,value,94.82
2025-01-09T07:32:06,1_2_7,battery,value,95.05
2025-01-09T07:32:06,1_3_10,battery,value,94.78
2025-01-09T07:33:27,1_2_7,battery,value,95.01
2025-01-09T07:33:27,1_3_10,battery,value,94.75
2025-01-09T07:34:36,1_2_7,battery,value,94.96
2025-01-09T07:34:36,1_3_10,battery,value,94.73
2025-01-09T07:35:51,1_2_7,battery,value,94.92
2025-01-09T07:35:51,1_3_10,battery,value,94.7
2025-01-09T07:37:17,1_2_7,battery,value,94.89
2025-01-09T07:37:17,1_3_10,battery,value,94.66
2025-01-09T07:38:23,1_2_7,battery,value,94.85
2025-01-09T07:38:23,1_3_10,battery,value,94.63
2025-01-09T07:39:30,1_2_7,battery,value,94.83
2025-01-09T07:39:30,1_3_10,battery,value,94.61
2025-01-09T07:40:56,1_2_7,battery,value,94.79
2025-01-09T07:40:56,1_3_10,battery,value,94.58
2025-01-09T07:42:23,1_2_7,battery,value,94.78
2025-01-09T07:42:23,1_3_10,battery,value,94.54
2025-01-09T07:43:46,1_2_7,battery,value,94.75
2025-01-09T07:43:46,1_3_10,battery,value,94.5
2025-01-09T07:45:06,1_2_7,battery,value,94.73
2025-01-09T07:45:06,1_3_10,battery,value,94.45
2025-01-09T07:46:35,1_2_7,battery,value,94.69
2025-01-09T07:46:35,1_3_10,battery,value,94.44
2025-01-09T07:47:56,1_2_7,battery,value,94.67
2025-01-09T07:47:56,1_3_10,battery,value,94.43
2025-01-09T07:49:23,1_2_7,battery,value,94.63
2025-01-09T07:49:23,1_3_10,battery,value,94.42
2025-01-09T07:50:46,1_2_7,battery,value,94.61
2025-01-09T07:50:46,1_3_10,battery,value,94.38
2025-01-09T07:51:57,1_2_7,battery,value,94.59
2025-01-09T07:51:57,1_3_10,battery,value,94.36
2025-01-09T07:53:20,1_2_7,battery,value,94.57
2025-01-09T07:53:20,1_3_10,battery,value,94.35
2025-01-09T07:54:40,1_2_7,battery,value,94.55
2025-01-09T07:54:40,1_3_10,battery,value,94.31
2025-01-09T07:55:53,1_2_7,battery,value,94.53
2025-01-09T07:55:53,1_3_10,battery,value,94.3
2025-01-09T07:57:10,1_2_7,battery,value,94.5
2025-01-09T07:57:10,1_3_10,battery,value,94.28
2025-01-09T07:58:16,1_2_7,battery,value,94.45
2025-01-09T07:58:16,1_3_10,battery,value,94.24
2025-01-09T07:59:18,1_2_7,battery,value,94.42
2025-01-09T07:59:18,1_3_10,battery,value,94.23
2025-01-09T08:00:46,1_2_7,battery,value,94.38
2025-01-09T08:00:46,1_3_10,battery,value,94.19
2025-01-09T08:01:56,1_2_7,battery,value,94.34
2025-01-09T08:01:56,1_3_10,battery,value,94.16
2025-01-09T08:03:02,1_2_7,battery,value,94.29
2025-01-09T08:03:02,1_3_10,battery,value,94.13
2025-01-09T08:04:10,1_2_7,battery,value,94.25
2025-01-09T08:04:10,1_3_10,battery,value,94.1
2025-01-09T08:05:36,1_2_7,battery,value,94.2
2025-01-09T08:05:36,1_3_10,battery,value,94.07
2025-01-09T08:07:02,1_2_7,battery,value,94.18
2025-01-09T08:07:02,1_3_10,battery,value,94.02
2025-01-09T08:08:09,1_2_7,battery,value,94.15
2025-01-09T08:08:09,1_3_10,battery,value,93.98
2025-01-09T08:09:15,1_2_7,battery,value,94.11
2025-01-09T08:09:15,1_3_10,battery,value,93.93
2025-01-09T08:10:23,1_2_7,battery,value,94.08
2025-01-09T08:10:23,1_3_10,battery,value,93.91
2025-01-09T08:11:41,1_2_7,battery,value,94.04
2025-01-09T08:11:41,1_3_10,battery,value,93.88
2025-01-09T08:12:58,1_2_7,battery,value,94.02
2025-01-09T08:12:58,1_3_10,battery,value,93.84
2025-01-09T08:14:15,1_2_7,battery,value,93.99
2025-01-09T08:14:15,1_3_10,battery,value,93.82
2025-01-09T08:15:43,1_2_7,battery,value,93.98
2025-01-09T08:15:43,1_3_10,battery,value,93.77
2025-01-09T08:17:03,1_2_7,battery,value,93.94
2025-01-09T08:17:03,1_3_10,battery,value,93.74
2025-01-09T08:18:27,1_2_7,battery,value,93.93
2025-01-09T08:18:27,1_3_10,battery,value,93.73
2025-01-09T08:19:29,1_2_7,battery,value,93.88
2025-01-09T08:19:29,1_3_10,battery,value,93.72
2025-01-09T08:20:48,1_2_7,battery,value,93.84
2025-01-09T08:20:48,1_3_10,battery,value,93.68
2025-01-09T08:21:48,1_2_7,battery,value,93.82
2025-01-09T08:21:48,1_3_10,battery,value,93.63
2025-01-09T08:23:12,1_2_7,battery,value,93.77
2025-01-09T08:23:12,1_3_10,battery,value,93.6
2025-01-09T08:24:30,1_2_7,battery,value,93.72
2025-01-09T08:24:30,1_3_10,battery,value,93.56
2025-01-09T08:25:44,1_2_7,battery,value,93.68
2025-01-09T08:25:44,1_3_10,battery,value,93.53
2025-01-09T08:26:54,1_2_7,battery,value,93.64
2025-01-09T08:26:54,1_3_10,battery,value,93.49
2025-01-09T08:28:07,1_2_7,battery,value,93.6
2025-01-09T08:28:07,1_3_10,battery,value,93.45
2025-01-09T08:29:17,1_2_7,battery,value,93.55
2025-01-09T08:29:17,1_3_10,battery,value,93.42
2025-01-09T08:30:21,1_2_7,battery,value,93.51
2025-01-09T08:30:21,1_3_10,battery,value,93.39
2025-01-09T08:31:50,1_2_7,battery,value,93.49
2025-01-09T08:31:50,1_3_10,battery,value,93.37
2025-01-09T08:32:59,1_2_7,battery,value,93.46
2025-01-09T08:32:59,1_3_10,battery,value,93.33
2025-01-09T08:34:07,1_2_7,battery,value,93.44
2025-01-09T08:34:07,1_3_10,battery,value,93.29
2025-01-09T08:35:32,1_2_7,battery,value,93.42
2025-01-09T08:35:32,1_3_10,battery,value,93.27
2025-01-09T08:36:55,1_2_7,battery,value,93.4
2025-01-09T08:36:55,1_3_10,battery,value,93.25
2025-01-09T08:38:14,1_2_7,battery,value,93.37
2025-01-09T08:38:14,1_3_10,battery,value,93.23
2025-01-09T08:39:21,1_2_7,battery,value,93.35
2025-01-09T08:39:21,1_3_10,battery,value,93.18
2025-01-09T08:40:37,1_2_7,battery,value,93.32
2025-01-09T08:40:37,1_3_10,battery,value,93.15
2025-01-09T08:41:56,1_2_7,battery,value,93.3
2025-01-09T08:41:56,1_3_10,battery,value,93.14
2025-01-09T08:42:57,1_2_7,battery,value,93.26
2025-01-09T08:42:57,1_3_10,battery,value,93.13
2025-01-09T08:44:22,1_2_7,battery,value,93.21
2025-01-09T08:44:22,1_3_10,battery,value,93.08
2025-01-09T08:45:23,1_2_7,battery,value,93.19
2025-01-09T08:45:23,1_3_10,battery,value,93.05
2025-01-09T08:46:31,1_2_7,battery,value,93.15
2025-01-09T08:46:31,1_3_10,battery,value,93.03
2025-01-09T08:47:47,1_2_7,battery,value,93.12
2025-01-09T08:47:47,1_3_10,battery,value,92.99
2025-01-09T08:49:09,1_2_7,battery,value,93.1
2025-01-09T08:49:09,1_3_10,battery,value,92.96
2025-01-09T08:50:26,1_2_7,battery,value,93.06
2025-01-09T08:50:26,1_3_10,battery,value,92.93
2025-01-09T08:51:45,1_2_7,battery,value,93.02
2025-01-09T08:51:45,1_3_10,battery,value,92.89
2025-01-09T08:53:15,1_2_7,battery,value,92.99
2025-01-09T08:53:15,1_3_10,battery,value,92.88
2025-01-09T08:54:23,1_2_7,battery,value,92.97
2025-01-09T08:54:23,1_3_10,battery,value,92.87
2025-01-09T08:55:23,1_2_7,battery,value,92.93
2025-01-09T08:55:23,1_3_10,battery,value,92.84
2025-01-09T08:56:47,1_2_7,battery,value,92.9
2025-01-09T08:56:47,1_3_10,battery,value,92.81
2025-01-09T08:57:50,1_2_7,battery,value,92.89
2025-01-09T08:57:50,1_3_10,battery,value,92.78
2025-01-09T08:58:53,1_2_7,battery,value,92.84
2025-01-09T08:58:53,1_3_10,battery,value,92.77
2025-01-09T08:59:53,1_2_7,battery,value,92.8
2025-01-09T08:59:53,1_3_10,battery,value,92.73
2025-01-09T09:01:00,1_2_7,battery,value,92.79
2025-01-09T09:01:00,1_3_10,battery,value,92.71
2025-01-09T09:02:27,1_2_7,battery,value,92.76
2025-01-09T09:02:27,1_3_10,battery,value,92.67
2025-01-09T09:03:53,1_2_7,battery,value,92.71
2025-01-09T09:03:53,1_3_10,battery,value,92.63
2025-01-09T09:04:53,1_2_7,battery,value,92.66
2025-01-09T09:04:53,1_3_10,battery,value,92.61
2025-01-09T09:06:19,1_2_7,battery,value,92.62
2025-01-09T09:06:19,1_3_10,battery,value,92.56
2025-01-09T09:07:34,1_2_7,battery,value,92.58
2025-01-09T09:07:34,1_3_10,battery,value,92.55
2025-01-09T09:08:58,1_2_7,battery,value,92.55
2025-01-09T09:08:58,1_3_10,battery,value,92.53
2025-01-09T09:10:01,1_2_7,battery,value,92.53
2025-01-09T09:10:01,1_3_10,battery,value,92.5
2025-01-09T09:11:27,1_2_7,battery,value,92.49
2025-01-09T09:11:27,1_3_10,battery,value,92.46
2025-01-09T09:12:45,1_2_7,battery,value,92.47
2025-01-09T09:12:45,1_3_10,battery,value,92.44
2025-01-09T09:13:46,1_2_7,battery,value,92.44
2025-01-09T09:13:46,1_3_10,battery,value,92.39
